Filename	Success	Nchan	dof	chi^2	chi^2/dof	rms	A	dA	B_1	dB_1	B_2	dB_2	C	dC	XE_0	dXE_0	XP_0	dXP_0	W	dW	N	dN	X	dX	W_50	dW_50	W_20	dW_20	F_peak	dF_peak	F_int	dF_int
J152446.01+230723.5_spec.txt	0	220	212	1.01626	0.00479366	0.01	0.00127097	0.00459446	1.06071	11.6307	0.42516	4.51669	3.3295e-06	0.000630844	133.395	20.889	134.152	16.8778	4.98147	19.8444	7.84795	119.929	117.372	235.493	75.5821	3231.57	307.276	464.44	0.00257117	0.0101212	0.393503	0.851212
J152922.49+362142.2_spec.txt	1	185	180	0.597681	0.00332045	0.01	0.681526	4079.65	0.169329	7.40634	0.0778106	31.971	0	0	83.0914	12870.4	0.1	0	-11.3751	14635.5	0	0	-16.4651	368.226	186.435	3537.81	288.127	2426.78	0.00242093	0.062394	0.486735	1.0446
J153437.61+251311.4_spec.txt	1	220	215	1.89964	0.00883553	0.01	0.162884	175.845	0.355421	43.7427	0.716216	4.50584	0	0	124.457	603.359	0.1	0	-1.34579	766.381	0	0	-81.7638	56.4187	43.2572	67.168	67.3452	103.744	0.00721207	0.00912916	0.337485	0.472619
J153452.95+290919.8_spec.txt	0	220	212	0.729372	0.00344043	0.01	0.000309753	0.00543062	0.280784	2.9376	1.37685	63.765	0.0852763	5.98063	139.359	18.8477	144.156	29.862	13.7938	19.5085	1.49268	21.1402	141.842	441.21	555.984	934.439	611.266	670.272	0.00168186	0.00450225	0.536723	1.16841
J155902.70+230830.4_spec.txt	0	220	215	1.09978	0.00511525	0.01	0.00166983	0.00411519	0.137457	1.17649	2.64406	3685.52	0	0	132.11	61.5614	0.1	0	8.79908	69.7178	0	0	68.5968	1261.67	346.47	2548.89	436.328	3023.97	0.00166868	0.0038153	0.578424	4.0522
J160246.39+524358.3_spec.txt	0	185	180	0.78046	0.00433589	0.01	0.00447419	0.011067	0.0512926	0.183311	0.274673	1.2571	0	0	84.4056	25.248	0.1	0	12.1192	31.5081	0	0	-216.225	247.843	477.17	561.121	713.374	568.006	0.00401983	0.0036769	1.99376	1.42138
J160332.08+171155.3_spec.txt	0	185	177	0.597153	0.00337374	0.01	0.0157598	15.7076	0.704182	705.553	0.702991	178.687	0.349245	3903.99	93.3964	3928.46	91.2156	2631.4	1.01657	59.1561	0.938319	15431.1	-4.54555	1233.37	45.9259	1897.03	69.5904	6128.59	0.0197914	0.374041	0.966589	30.8057
J160338.06+155402.5_spec.txt	0	185	177	0.716715	0.00404924	0.01	0.00730484	0.00971885	0.273139	0.466672	0.234415	0.294213	0.000369239	0.00394842	93.1321	7.68369	94.0388	5.5388	5.5746	13.639	4.60389	5.90933	-31.6318	46.8151	225.566	242.493	443.291	103.274	0.012856	0.00575676	3.28399	0.991937
J160952.60+133148.0_spec.txt	2	220	212	3.90393	0.0184148	0.01	0.00127519	0.00690652	7.00293	9.60791e+18	0.552166	2.71236	0.103924	2.87246	129.6	1.61599e+15	129.221	5.26145	7.60224	1.61599e+15	1.75216	12.5643	40.2486	1.11953e+17	266.382	4.84138e+18	286.734	3.33316e+18	0.00518619	7.721e+14	0.786622	4.84843e+14
J161217.62+282546.4_spec.txt	0	185	180	0.587588	0.00326438	0.01	0.0041539	0.0452341	0.468978	6.08252	0.610404	7.58539	0	0	92.9177	5.33655	0.1	0	1.95509	21.1957	0	0	-5.685	90.9596	75.8057	228.796	111.661	239.743	0.00358647	0.0082451	0.283035	0.552251
J161740.53+350015.1_spec.txt	0	220	212	0.979898	0.00462216	0.01	1.01706e-08	0.0408126	6.71458	6.1316e+19	1.37202	24.4955	130165	5.22329e+11	116.326	9.7489e+14	116.807	6.96528	3.32563	9.7489e+14	0.633842	18.0061	-200.103	6.02188e+17	111.228	2.42347e+19	122.299	1.55824e+19	0.00289896	3.41553e+15	0.198877	7.1613e+14
J163804.02+264329.1_spec.txt	0	220	212	1.26663	0.00597467	0.01	0.00203651	0.106928	0.291007	3.9458	0.397771	4.62899	0.0326006	0.914891	130.497	40.7515	129.465	18.7346	1.81943	130.319	3.85967	33.8192	54.9946	150.005	70.4878	197.573	244.86	295.22	0.00418987	0.00756897	0.490056	0.756966
J163844.80+275439.1_spec.txt	1	220	215	4.53857	0.0211097	0.01	0.0188178	0.882135	0.499548	2.46039	0.0825751	1.16249	0	0	98.3388	188.615	0.1	0	-1.41902	199.051	0	0	-428.298	187.776	133.173	268.855	230.348	316.282	0.00497011	0.00612323	0.760369	0.923118
J163956.07+112757.4_spec.txt	0	220	215	6.30365	0.0293193	0.01	0.0468116	0.101765	0.930349	2.3868	1.0564	2.10594	0	0	126.386	0.332304	0.1	0	1.05885	2.30613	0	0	-27.0698	6.14568	41.9347	23.7875	61.7537	14.8797	0.0405571	0.015525	1.76927	0.427302
J170815.25+211117.7_spec.txt	1	220	215	1.95876	0.00911053	0.01	0.361255	179.395	0.263599	0.799214	0.0722587	3.74263	0	0	118.456	1453.53	0.1	0	-9.27442	1533.65	0	0	33.7046	186.671	165.37	221.483	265.809	311.529	0.00535605	0.0053175	0.984153	1.07379
