# Name_paper_1_2   Name      J2000                 Detection   Compact_0_Extended_1   RA         Dec         Ra_degrees           Dec_degrees          z            D_L                  S_cont               Radio_Power          FIRST_peak[mJy]      FIRST_integr[mJy]    FIRST_Ratio           NVSS_major_[degrees]   NVSS_minor_[degrees]   NVSS_minor_[arcsec]   NVSS_major_[arcsec]   NVSS_ratio           NVSS_beam_limit_[kpc]   WSRT_beam_limit_[kpc]   FIRST_beam_limit_[kpc]   FIRST_major_dc_[arcsec]   FIRST_minor_dc_[arcsec]   FIRST_major_dc_[kpc]   R_FIRST-R_g              FIRST_minor_dc_[kpc]   FIRST_pa_[degrees]   W1-W2           W2-W3        W3-W4        eW1-W2                 eW2-W3                 eW3-W4                 W1mag    W2mag    W3mag    W4mag   W4_flux                 W4_lum                  W4_nuLum             absW1mag              absW2mag              absW3mag              absW4mag              e_W1mag   e_W2mag   e_W3mag   e_W4mag   WISE_type   Kmag_[2MASS]   absKmag               e_Kmag_[2MASS]   errHalfMaj   errHalfMin   errPosAng   SpObjID               spType              spCl     subClass                deVAB_u    deVAB_g    deVAB_r    deVAB_i    deVAB_z    deVABErr_u    deVABErr_g    deVABErr_r    deVABErr_i    deVABErr_z    i_u_[degrees]         i_g_[degrees]        i_r_[degrees]        i_i_[degrees]        i_z_[degrees]         deVPhi_u_[degrees]   deVPhi_g_[degrees]   deVPhi_r_[degrees]   deVPhi_i_[degrees]   deVPhi_z_[degrees]   PA_u-PA_FIRST         PA_g-PA_FIRST         cos_PA_diff             PA_r-PA_FIRST         PA_i-PA_FIRST         PA_z-PA_FIRST         deVRad_u_[arcsec]   deVRad_g_[arcsec]   deVRad_r_[arcsec]   deVRad_i_[arcsec]   deVRad_z_[arcsec]   deVRad_u_[kpc]         deVRad_g_[kpc]          deVRad_r_[kpc]        deVRad_i_[kpc]          deVRad_z_[kpc]         deVRadErr_u_[arcsec]   deVRadErr_g_[arcsec]   deVRadErr_r_[arcsec]   deVRadErr_i_[arcsec]   deVRadErr_z_[arcsec]   RMS_[mJy]             3*RMS_[mJy]          3*RMS_[tau]             tau_[-]                 tau_dv[kms]      NHI                  w50_[km/s]           dw50_[km/s]          w20_[km/s]           dw20_[km/s]          cen_[km/s]            dcen_[km/s]           peak_pos_[km/s]       NVSS[best_Jy]   radclas[best]   FIRST[[best_Jy]   off_First[best]   rad_agn[best]   main_samp[best]   lerg[best]   herg[best]   g-r                   u-r                  g            i            r            abs_R                 u            z_old        e_g-r                   err_u-r               err_g          err_i          err_r          err_u          err_z          lgm_tot_p50   lgm_fib_p50   sfr_tot_p50    sfr_fib_p50    specsfr_tot_p50   specsfr_fib_p50   lgLOIII              lgRadio             
  135              74000.0   J130621.72+434751.2   0.0         1.0                    13:06:22   +43:47:51   196.59166666666667   43.7975              0.202562     994.0534957727731    136.5399932861328    25.207990345059834   69.4800033569336     132.72000122070312   0.5235081579105301    0.012863472            0.012706939            45.7449804            46.3084992            1.0123187024034663   154.32290050757092      99.9748878760279        17.995479817685023       7.08                      3.16                      23.594073284493298     5.412106975956856        10.530688475638721     173.800003           0.30599976      0.6100006    3.4469995    0.04110961034610271    0.4331108531595703     ""                     13.743   13.437   12.827   9.38    0.0014663404054224437   1.7336653520796517E30   43.373363291848385   -26.244048754113656   -26.55004850997303    -27.160049120324594   -30.607048670190316   0.027     0.031     0.432     ""        1.0         14.674         -25.31304899825428    0.098            0.012        0.011        0.0         1547015111028271104   GALAXY              GALAXY   ""                      0.05       0.695045   0.732435   0.715468   0.6892     0.0           0.031263      0.01638       0.015319      0.037309      87.13401601740115     45.96919676362747    42.90908098792629    44.31843340349973    87.13401601740115     66.371323            150.526749           152.990753           153.430145           151.700958           107.42868             23.27325400000001     0.2846975452252928      20.80924999999999     20.369857999999994    22.09904499999999     2.36357             5.45596             5.449265            5.441795            4.70493             7.876588191238109      18.181966308536442      18.159655246058772    18.13476149897764       15.679161640485331     2.254546               0.248934               0.124354               0.118971               0.288368               0.9458141334369093    2.837442400310728    0.020999999716877892    ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.1326          1               0.1327            0.19              1               1                 1            0            1.3345169999999982    3.776305999999998    17.995932    16.172342    16.661415    -23.325633784631233   20.437721    15.863143    0.012009328242475732    0.6118343134974173    0.0106149325   0.005342159    0.005616687    0.18715484     0.011903516    11.6669035    10.8501215    -1.092454      -1.4649276     -12.82069         -12.375455        39.26079853937213    41.354118380739834  
  136              75000.0   J130837.91+434415.1   0.0         0.0                    13:08:38   +43:44:15   197.1583333333333    43.7375              0.035812     157.51017499415005   60.810001373291016   23.25650319527803    51.849998474121094   52.27000045776367    0.9919647602838275    0.012834201            0.012636294            45.4906584            46.2031236            1.0156617913448358   32.884628660558256      21.35221134306053       3.8433980417508957       0.73                      0.0                       0.5195704895898433     -10.23858176576651       0.0                    109.699997           -0.00399971     1.4949999    1.8080001    0.03114482290342382    0.038275319669170804   0.14068759081594823    11.178   11.182   9.687    7.879   0.005842985019545221    1.7344546734991516E29   42.37356097701518    -24.80854261989318    -24.804542909810174   -26.299542795369256   -28.107542883107293   0.023     0.021     0.032     0.137     1.0         12.091         -23.895543466755974   0.043            0.0040       0.0040       90.0        1548187465318164480   GALAXY              GALAXY   AGN                     0.890854   0.882269   0.886438   0.876526   0.870958   0.035595      0.005116026   0.004381496   0.004297155   0.00642197    27.019242942837735    28.082705362071138   27.570995159999146   28.77390509655177    27.019242942837735    18.905682            171.666656           171.165649           168.097839           185.769562           90.794315             61.96665899999999     0.6484923963477197      61.465652000000006    58.397842             76.06956500000001     17.60169            15.115276           13.424033           11.590757           10.526407           12.527833495834505     10.758152255356354      9.554426323073963     8.249609769668607       7.492068898235726      0.852851               0.120168               0.072815               0.072334               0.084215               0.6187301377658173    1.856190413297452    0.030999999493360467    ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.0584          1               0.0523            0.15              1               0                 1            0            0.9012650000000004    2.935372000000001    14.201053    12.882565    13.299788    -22.68675507002746    16.23516     12.543896    0.002650922933117168    0.1520714295146638    0.0019939202   0.0017500375   0.0017469043   0.011561334    0.0024287214   11.385936     10.393294     -1.2958689     -2.0074856     -12.761468        -12.471875        40.03476640614948    39.40263123095803   
  137              76000.0   J131424.68+621945.8   0.0         1.0                    13:14:25   +62:19:46   198.60416666666666   62.32944444444444    0.130805     614.2786189110266    72.0                 24.511974248818216   58.81999969482422    64.5199966430664     0.9116553433848522    0.012506174            0.012507551            45.0271836            45.0222264            0.9998899065052783   104.85563950671046      69.86924985125378       12.576464973225681       2.01                      1.28                      4.681239717823168      -6.953979327056352       2.9810879270209854     8.7                  0.23600006      1.4200001    2.5279999    0.032557641786618484   0.09895453529431135    0.27903404406869176    12.824   12.588   11.168   8.64    0.0028989098524761503   1.308809572359335E30    43.251274484783536   -26.11782663726941    -26.353826698304566   -27.77382677459851    -30.3018266525282     0.022     0.024     0.096     0.262     1.0         13.716         -25.22582739257947    0.071            0.0050       0.0050       90.0        881742118907832320    GALAXY              GALAXY   BROADLINE               0.888067   0.824844   0.809568   0.821804   0.8469     0.159974      0.014162      0.008793189   0.009256709   0.021985      27.368656913474098    34.427321488744184   35.946254700095565   34.73420906633011    27.368656913474098    182.474136           120.562714           121.877151           122.343582           123.179916           173.774136            111.862714            0.3298784336730491      113.177151            113.643582            114.479916            5.603597            4.995854            4.867038            4.488718            4.044315            13.050637295291203     11.63521904487952       11.335209801918214    10.454111981794005      9.419108507072448      1.121096               0.121632               0.072657               0.059136               0.144018               0.9871252532294648    2.9613757596883943   0.04199999943375584     ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.405           4               0.0645            0.38              1               1                 1            0            1.0910060000000001    3.1139609999999998   16.831495    15.285815    15.740489    -23.201337995850952   18.85445     14.919325    0.005919680751580135    0.29365350418340125   0.0048897956   0.003416661    0.003336543    0.043110624    0.006694806    11.604916     10.884053     -0.99316967    -1.5875071     -12.614078        -12.508602        40.429802639525406   40.65810228449821   
  138              115.0     J131535.10+620728.4   1.0         2.0                    13:15:35   +62:07:29   198.89583333333334   62.124722222222225   0.03078696   134.8647526056162    44.7188988328        22.98819897501515    41.369998931884766   45.74645             0.904332443979473     0.0149444444444        0.0126944444444        45.69999999984        53.799999999840004    1.1772428884032464   33.10684311616859       18.461064934721403      3.3229916882498527       1.97                      1.52                      1.2122766149858824     -2.9061980537192977      0.9353606116219888     71.199997            0.7739992       4.8090005    3.3119998    0.03061045627633891    0.024207436462856294   0.02121320325339911    10.822   10.048   5.239    1.927   1.404218949181988       3.055925085155409E31    44.619540725575334   -24.827492750418322   -25.601491964590686   -30.410492456686633   -33.72249225450768    0.024     0.019     0.015     0.015     0.0         11.864         -23.785491979849475   0.027            0.118        0.098        90.0        881742943541553152    GALAXY              GALAXY   STARBURST               0.704454   0.555699   0.546195   0.557193   0.563416   0.016998      0.003465709   0.003821763   0.004041978   0.008864976   45.21454959768361     56.24112633077641    56.89363636731873    56.13810359267441    45.21454959768361     116.650635           122.00106            117.584938           115.519119           111.455902           45.450638             50.801063             0.8599724998994513      46.384941             44.31912200000001     40.255905             2.506348            6.692693            5.399548            4.837167            3.629786            1.5423284392336374     4.11847466870518        3.32271354153817      2.9766418029030515      2.2336571681714226     0.076601               0.043877               0.035268               0.044677               0.061947               0.609000027179718     1.8270001411437988   0.0411359530635         0.0575016               10.5233151834    21.47167967800575    283.092498094        29.74501795          324.377654697        30.3509471063        142.392663            15.2857868655         142.455614018         ""              ""              ""                ""                ""              ""                ""           ""           0.4729410000000005    1.5379770000000015   15.083356    14.295407    14.610415    -21.039077300284045   16.148392    13.975605    0.0031724322406651746   0.11859695731446498   0.0022543385   0.0023297747   0.0022321031   0.007030128    0.0042056646   10.427865     9.929807      0.73030496     0.0041190446   -9.738223         -9.9464           40.780502005453215   39.134327010695145  
  139              18000.0   J131739.20+411545.6   1.0         0.0                    13:17:39   +41:15:46   199.4125             41.262777777777785   0.066109     297.2072860535042    246.0                24.414964965095827   247.39999389648438   248.86000061035156   0.9941332206449957    0.012972205            0.012878741            46.3634676            46.699938             1.0072572311222037   59.203502909141406      38.032279342089105      6.845810281576039        0.8                       0.0                       1.0141941309017128     -11.533042753302773      0.0                    122.099998           0.056999207     1.309        1.8810005    0.03182766139807547    0.06109828164167323    0.2544660998401653     11.867   11.81    10.501   8.62    0.002952805855427139    3.1207914781365013E29   42.62866277349451    -25.498297633705036   -25.555296840248005   -26.864296855506794   -28.745297374305622   0.023     0.022     0.057     0.248     1.0         12.648         -24.717297496375934   0.045            0.0050       0.0040       90.0        1643825461509253120   GALAXY              GALAXY   BROADLINE               0.565631   0.539391   0.544263   0.539142   0.514684   0.06246       0.005254515   0.004127013   0.003765444   0.006739643   55.5538794447677      57.35780880409358    57.02568599048563    57.37474984841611    55.5538794447677      105.066818           104.561264           104.435936           103.41761            103.490791           17.03318              17.538734000000005    0.2570558173039953      17.664062             18.682388000000003    18.609206999999998    10.825561           9.897306            7.909524            7.181423            6.639363            13.724025332894183     12.547236884204485      10.027240874365265    9.10419618699012        8.41700360898436       1.237744               0.082385               0.077894               0.053743               0.08556                0.564237838           1.6927135140000003   0.006904732137194948    0.03099999949336052     4.78502217969    20.878440636050097   133.97000122070312   32.35245125          245.2100067138672    75.52000427246094    59.189998626708984    147.77999877929688    148.1999969482422     0.2662          1               0.2489            0.38              1               1                 1            0            0.9934930000000008    3.1318020000000004   15.608836    14.123129    14.615343    -22.749954259864705   17.747145    13.742349    0.0037813309645372026   0.23328791720265163   0.0029611064   0.00226176     0.0023516617   0.027208861    0.0037681437   11.554771     10.816451     -1.2100703     -1.7763917     -12.827228        -12.635772        39.776569088386616   40.56109300077583   
  140              116.0     J131941.39+162852.5   0.0         0.0                    13:19:41   +16:28:53   199.92083333333332   16.48138888888889    0.1587326    758.7730620376744    12.1790179983        23.92374703465831    47.61000061035156    48.74597             0.9766961373494376    0.01275                0.0125833333333        45.29999999988        45.9                  1.0132450331152667   125.75724228502865      82.1942760032867        14.79496968059161        0.96                      0.69                      2.6302167733152473     -6.901713684516707       1.89046834154338       18.700001            0.18400002      0.3529997    4.009        0.04177319733925382    0.4690255785547148     ""                     13.228   13.044   12.691   8.682   0.0027889118238648334   1.9211865870723335E30   43.417967568019336   -26.17255983364015    -26.35655984889894    -26.709559536093764   -30.71855936061769    0.028     0.031     0.468     ""        1.0         13.88          -25.520559406394057   0.065            0.0040       0.0040       90.0        2933042724955252736   GALAXY              GALAXY   ""                      0.989437   0.677857   0.680153   0.682676   0.660155   0.331671      0.015245      0.00938357    0.009765065   0.023439      8.335166899006689     47.32359241825607    47.1443998397494     46.946889307107355   8.335166899006689     15.586851            66.650131            70.195274            71.069672            73.45285             3.113150000000001     47.95013              0.6776454606839692      51.495273             52.369671             54.752849             3.075696            3.479049            3.37586             3.212145            2.705392            8.426820197540165      9.531930457831955       9.249212286281848     8.800664423085912       7.412257891502794      1.298021               0.080323               0.045671               0.063595               0.089173               1.2100000381469727    3.630000114440918    0.313919644971          ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.0453          1               0.0487            0.21              1               1                 1            0            1.1634230000000017    3.353340000000003    17.457176    15.834899    16.293753    -23.106806520834976   19.647093    15.473027    0.007365964005545975    0.37568648272856814   0.0061436244   0.004106615    0.0040636566   0.07056191     0.008364693    11.604916     10.96825      -0.96683675    -1.5718536     -12.643299        -12.601177        40.12999345999116    40.06987507033831   
  141              19000.0   J132035.40+340821.7   1.0         2.0                    13:20:35   +34:08:22   200.14583333333334   34.13944444444444    0.023058     100.45049229707064   96.5999984741211     23.06679221264217    90.43000030517578    103.55999755859375   0.8732136195156911    0.012810398            0.01270664             45.743904             46.1174328            1.008165651974086    21.458114008890526      13.958786974515105      2.512581655412719        2.59                      1.39                      1.2051085688633945     -12.600317400798806      0.6467571231631316     143.399994           0.7049999       4.488        2.947        0.03047950085762084    0.024413111191335227   0.01979899028462549    10.507   9.802    5.314    2.367   0.9363426514254662      1.130446203130388E31    44.18764792161369    -24.502760378117976   -25.20776030182403    -29.69576021790069    -32.64276024460357    0.023     0.02      0.014     0.014     0.0         11.864         -23.145760027165828   ""               0.042        0.021        90.0        2277709594924967936   GALAXY              GALAXY   STARBURST               0.598349   0.577546   0.514854   0.495683   0.464979   0.034321      0.005973503   0.004446177   0.003169945   0.006002783   53.248255234238194    54.72187419101678    59.012303356859654   60.28520178142574    53.248255234238194    146.456772           145.189011           144.43605            143.930984           143.251266           3.0567780000000084    1.7890170000000012    0.21649283805864647     1.036056000000002     0.5309900000000027    0.14872800000000552   29.672142           29.670399           29.666998           29.67536            27.253315           13.806236975185422     13.8054259696622        13.80384350851219     13.807734287734888      12.680773947811904     3.256046               0.572148               0.494259               0.265278               0.432608               0.6014540540000001    1.8043621620000003   0.018855347683940153    0.16200000047683716     46.6440588754    21.90415530784022    272.0                4.289999961853027    416.4700012207031    4.670000076293945    26.56999969482422     1.940000057220459     27.729999542236328    0.1046          1               0.1036            1.01              0               0                 0            0            0.6090920000000004    1.95139              14.462529    13.550456    13.853437    -21.1563233476004     15.804827    13.26707     0.0037132145666952687   0.18409455091209573   0.0026215047   0.0023948955   0.0026297672   0.016941944    0.003895167    10.285036     9.49797       -0.034109607   -0.757838      -10.36185         -10.318505        39.259583671446265   39.21292024832217   
  142              20000.0   J132513.37+395553.2   1.0         0.0                    13:25:13   +39:55:53   201.30416666666667   39.93138888888889    0.075551     341.93456091367915   36.810001373291016   23.711762786045416   55.18000030517578    56.31999969482422    0.9797585334548004    0.01284777             0.012553408            45.1922688            46.251972             1.0234487718394878   66.28054995465044       42.990956118357786      7.738372101304402        0.78                      0.77                      1.1177648180779318     -11.63855610534918       1.1034345130382694     90.0                 0.025000572     1.2459993    2.1210003    0.034655447834524296   0.1040480703510639     ""                     12.446   12.421   11.175   9.054   0.001979861849995036    2.769694315609713E29    42.57682986179483    -25.223714896692172   -25.248715468896762   -26.494714805139438   -28.61571509505643    0.024     0.025     0.101     ""        1.0         13.229         -24.440714904321567   0.047            0.0040       0.0030       0.0         2226060854535677952   GALAXY              GALAXY   STARFORMING_BROADLINE   0.750057   0.810164   0.79962    0.810814   0.811505   0.063278      0.0074079     0.005857212   0.005820041   0.011558      41.40468435265136     35.8880422451993     36.906169666898755   35.82446217802539    41.40468435265136     10.771174            185.001038           187.932297           185.25882            186.037598           79.228826             95.001038             0.7294639421017602      97.932297             95.25881999999999     96.037598             9.452931            8.901631            7.277598            6.593736            5.923513            13.546351393695465     12.756320923427111      10.429029875501612    9.4490338344012         8.488582914984063      1.070093               0.10052                0.069226               0.052721               0.1149                 0.5819027026666667    1.745708108          0.04858625790228434     0.05299999937415123     9.45856094113    21.124729588528446   138.16000366210938   52.70000076293945    210.52999877929688   80.30999755859375    -133.97000122070312   20.579999923706055    -133.97000122070312   0.0577          1               0.0563            0.41              1               1                 1            0            0.9212340000000001    2.9278759999999995   15.850034    14.484225    14.9288      -22.7409149958743     17.856676    14.153959    0.003908709716560328    0.21510742433417177   0.0030341404   0.0024860362   0.0024641436   0.023132566    0.004330136    11.389025     10.593469     -1.1140196     -1.8016927     -12.574537        -12.454639        40.18315462062523    39.85789082172542   
  143              117.0     J132524.03+492022.7   0.0         0.0                    13:25:24   +49:20:23   201.35               49.33972222222223    0.1867322    907.8183801168376    35.8856134117        24.548829271154137   35.18000030517578    35.24043             0.998285216870957     0.0130555555556        0.01275                45.9                  47.00000000016        1.0239651416156863   146.88121062735857      93.75396422990971       16.87571356138375        0.68                      0.0                       2.1250898782306407     -24.92873217248415       0.0                    11.9                 0.27300072      2.0359993    2.8320007    0.04420407195676492    0.1618301675823586     ""                     14.079   13.806   11.77    8.938   0.0022031037894242912   2.17242031007004E30     43.471341876486896   -25.71099438410593    -25.983995101269016   -28.01999439936472    -30.851995131786595   0.027     0.035     0.158     ""        2.0         14.641         -25.148995063122044   0.111            0.021        0.016        0.0         1443542265325709312   GALAXY              GALAXY   ""                      0.433609   0.578145   0.622142   0.594412   0.64003    0.435748      0.03028       0.018981      0.021269      0.056595      64.30318463021221     54.67982268734022    51.52727605837407    53.529273743914814   64.30318463021221     64.561737            60.89521             56.731731            60.314228            53.505219            52.661736999999995    48.99521              0.29602063760072655     44.831731000000005    48.414228             41.605219             17.56377            8.656857            6.803021            5.490146            4.586666            54.88910214407872      27.05382205071479       21.26033958297749     17.157431723366063      14.333937336618103     18.799349              0.473389               0.209517               0.185946               0.422775               1.2400000095367432    3.7200000286102295   0.105496061995          ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.0315          1               0.0352            0.25              1               1                 0            0            1.1816539999999982    3.606573000000001    18.653       16.88835     17.471346    -22.31864885712839    21.077919    16.532501    0.013797629968745324    0.6082463394728985    0.011790891    0.007518151    0.0071658553   0.18495613     0.017630566    11.462789     10.868229     -0.4211368     -0.36821842    -11.938806        -11.304744        40.268390089763      40.69495730683414   
  144              118.0     J133455.94+134431.7   1.0         0.0                    13:34:56   +13:44:32   203.73333333333338   13.742222222222223   0.02312165   100.7318416304778    26.3143088669        22.504436470036453   32.18000030517578    33.92355             0.9486035602163035    0.0130833333333        0.0128611111111        46.29999999996        47.09999999988        1.0172786177088702   21.97394324462431       13.99614219406388       2.519305594931499        1.43                      1.06                      0.667149420112816      -6.097006018582029       0.4945303308280678     29.5                 -0.07800007     0.78999996   1.29         0.03114482290342382    0.04341658574577342    0.25484897491225716    10.445   10.523   9.733    8.443   0.0034756410001666863   4.219678992948986E28    41.75967743588882    -24.570834175249892   -24.49283410658534    -25.28283406843837    -26.572834030291396   0.023     0.021     0.038     0.252     1.0         11.708         -23.307833686968642   0.071            0.0020       0.0020       90.0        1998516379652745216   GALAXY              GALAXY   STARFORMING_BROADLINE   0.713555   0.715232   0.718232   0.713695   0.698158   0.014854      0.003213664   0.002925884   0.00290376    0.004033683   44.47509900499558     44.33778437068301    44.091296658419786   44.463648484584354   44.47509900499558     8.282333             12.777269            11.97431             12.098742            12.169876            21.217667             16.722731             0.5278172244199535      17.52569              17.401258             17.330123999999998    16.512413           14.498614           12.85265            13.127303           11.006372           7.703669343836966      6.764155438694845       5.996250565684505     6.1243866470853785      5.13489158509211       0.398944               0.084034               0.050592               0.055558               0.074887               1.3799999952316284    4.139999866485596    0.161604400171          0.15442                 15.6755962352    21.563200015255592   130.14427822         8.44240243           150.734348357        18.6815848051        -101.167447937        14.0640141292         -83.9170721591        0.0394          1               0.0339            0.22              1               0                 1            0            0.8866959999999988    2.857256999999999    13.620638    12.28652     12.733942    -22.281891870074112   15.591199    12.002895    0.002364451838073563    0.11558756546870554   0.0017301276   0.001611815    0.0016116113   0.006678944    0.0020447813   11.216154     10.242392     -1.2763891     -2.2498949     -12.528977        -12.559914        39.60857539535297    38.65056450571645   
  145              119.0     J133817.24+481629.7   1.0         2.0                    13:38:17   +48:16:31   204.57083333333333   48.27527777777778    0.02758319   120.53828096771267   79.2834833264        23.139343663853428   35.09000015258789    55.05222             0.6373948253601379    0.0135833333333        0.0131111111111        47.19999999996        48.89999999988        1.036016949150878    27.062925205085868      16.603021598252933      2.988543887685528        0.0                       0.0                       0.0                    -2.4417466155773047E-5   0.0                    0.0                  0.59000015      4.256        3.1059997    0.029068883246463673   0.023600847275332307   0.022022716134633507   10.5     9.91     5.654    2.548   0.7925648520210947      1.3778303595485868E31   44.27359377200882    -24.905624967866196   -25.495625120454086   -29.751625162415756   -32.857624870591415   0.022     0.019     0.014     0.017     0.0         11.771         -23.63462505941893    0.04             0.0080       0.0080       90.0        0                     ""                  ""       ""                      0.444463   0.992436   0.998056   0.9658     0.594481   896.121033    104.823563    0.005958651   0.446073      1.785082      63.61101321930202     7.0515975958472525   3.5731902586519295   15.027829433106112   63.61101321930202     90.812599            123.497093           90.674805            88.891342            59.29081             90.812599             123.497093            0.5611850130448255      90.674805             88.891342             59.29081              0.001526417         4.411992E-5         0.083878            0.152131            0.152158            8.447711472980148E-4   2.4417466155773047E-5   0.04642094152060865   0.0841944759587939      0.08420941867823233    4.846232               0.030049               0.048339               0.044609               0.144753               0.8370000123977661    2.511000156402588    0.0318395245121         0.10145                 7.26254968783    21.41122846202353    139.606301792        15.696023            234.590477227        23.9328662448        176.442044            16.8093857374         106.697468408         ""              ""              ""                ""                ""              ""                ""           ""           0.5964329999999993    1.9482689999999998   14.425811    13.440069    13.829378    -21.576246967866197   15.777647    13.11239     0.002861490728806889    0.1207677995592921    0.0020867963   0.0019416693   0.0019579097   0.007290514    0.0031062684   ""            ""            ""             ""             ""                ""                ""                   39.28547169953343   
  146              21000.0   J134035.20+444817.3   1.0         2.0                    13:40:35   +44:48:17   205.14583333333334   44.804722222222225   0.065442     294.07561950700847   36.220001220703125   23.573777455838233   81.37000274658203    82.19999694824219    0.9899027465635702    0.012872456            0.0127623305           45.9443898            46.3408416            1.0086289490779132   58.20203618671038       37.67866584454331       6.782159852017796        0.79                      0.0                       0.9922048941895223     -7.013563351352176       0.0                    176.5                1.0159998       2.848        2.474        0.03047950085762084    0.025612496739849715   0.03052867592249704    11.066   10.05    7.202    4.728   0.10642282472885689     1.1011938499266833E31   44.1762617993363     -26.276295118200878   -27.292294912207225   -30.14029496179829    -32.614294938910106   0.023     0.02      0.016     0.026     0.0         12.704         -24.638294629919628   0.028            0.0090       0.0080       90.0        1649512684464400384   GALAXY              GALAXY   STARBURST               0.450078   0.666383   0.717494   0.725779   0.70332    0.0319        0.00947475    0.009067002   0.009264225   0.021293      63.25131154091167     48.21148695198447    44.15203386226807    43.46630992194737    63.25131154091167     131.089828           120.51918            120.948265           120.353607           122.598999           45.41017199999999     55.980819999999994    0.8430604395638873      55.551734999999994    56.146393             53.901000999999994    6.82223             6.374245            6.390831            5.407               5.157666            8.568417482820625      8.005768245541699       8.026599523931619     6.790951540714855       6.477799125058743      0.473157               0.087931               0.072686               0.071054               0.15075                0.5632594593333333    1.689778378          0.04777652117968805     0.25999999046325684     12.2978931405    21.31283455244001    43.43000030517578    8.539999961853027    62.650001525878906   2.450000047683716    -23.25                1.440000057220459     18.610000610351562    0.0778          1               0.0822            0.01              0               1                 0            0            0.6118279999999992    1.834626             16.77589     15.73874     16.164062    -21.178233102942087   17.998688    15.456619    0.005562640754898004    0.1875756114233185    0.004210341    0.003684217    0.0036353818   0.017585697    0.008061331    10.574152     10.181341     0.49611077     0.8722596      -10.129934        -9.302272         40.741863015737685   39.71990549151823   
  147              120.0     J134105.10+395945.4   0.0         0.0                    13:41:05   +39:59:45   205.27083333333334   39.99583333333333    0.1714548    825.9112041776724    59.2871941626        24.684738566815046   37.380001068115234   39.8767              0.9373895299288867    0.0138055555556        0.0133888888889        48.20000000004        49.70000000016        1.0311203319526714   145.01520499152105      87.53432896844318       15.756179214319772       1.82                      0.79                      5.310416110464162      4.306511151823778        2.3050707254451015     25.700001            0.40299988      1.7109995    1.5630007    0.03535534031056192    0.0790569420932296     0.5352802828988751     13.299   12.896   11.185   9.622   0.0011733699220015624   9.576628068454563E29    43.115610642975184   -26.285667002230937   -26.688666880160625   -28.39966636899119    -29.962667048007305   0.025     0.025     0.075     0.53      2.0         14.257         -25.32766681912547    0.067            0.0040       0.0040       90.0        1550438439927703552   QSO                 GALAXY   ""                      0.881997   0.725612   0.801742   0.770096   0.773934   0.582346      0.041194      0.024348      0.025912      0.066509      28.115793348304134    43.48021714943577    36.70322543385596    39.637489648607925   28.115793348304134    29.825863            69.28656             68.426811            66.872658            86.66938             4.125861999999998     43.586558999999994    0.9227122666707842      42.72681              41.172657             60.969379             0.10708             0.344061            0.519221            0.568442            0.542204            0.3124391981980298     1.0039049586403843      1.5149887273774678    1.6586063009159926      1.5820487768001923     0.046009               0.016353               0.015075               0.014826               0.047711               1.2999999523162842    3.8999998569488525   0.066513410322          ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.0813          1               0.0414            0.36              1               1                 1            0            0.7697369999999992    1.4712010000000006   18.261362    17.119534    17.491625    -22.09304178860789    18.962826    16.857515    0.008778599475808996    0.20849847388807585   0.006896245    0.0055493247   0.005431907    0.021721054    0.0113554355   ""            ""            ""             ""             ""                ""                ""                   40.83086660249505   
