Name_paper_1_2,Name,J2000,Detection,Compact_0_Extended_1,RA,Dec,Ra_degrees,Dec_degrees,z,D_L,S_cont,Radio_Power,FIRST_peak[mJy],FIRST_integr[mJy],FIRST_Ratio,NVSS_major_[degrees],NVSS_minor_[degrees],NVSS_minor_[arcsec],NVSS_major_[arcsec],NVSS_ratio,NVSS_beam_limit_[kpc],WSRT_beam_limit_[kpc],FIRST_beam_limit_[kpc],FIRST_major_dc_[arcsec],FIRST_minor_dc_[arcsec],FIRST_major_dc_[kpc],R_FIRST-R_g,FIRST_minor_dc_[kpc],FIRST_pa_[degrees],W1-W2,W2-W3,W3-W4,eW1-W2,eW2-W3,eW3-W4,W1mag,W2mag,W3mag,W4mag,W4_flux,W4_lum,W4_nuLum,absW1mag,absW2mag,absW3mag,absW4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,WISE_type,Kmag_[2MASS],absKmag,e_Kmag_[2MASS],errHalfMaj,errHalfMin,errPosAng,SpObjID,spType,spCl,subClass,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVABErr_u,deVABErr_g,deVABErr_r,deVABErr_i,deVABErr_z,i_u_[degrees],i_g_[degrees],i_r_[degrees],i_i_[degrees],i_z_[degrees],deVPhi_u_[degrees],deVPhi_g_[degrees],deVPhi_r_[degrees],deVPhi_i_[degrees],deVPhi_z_[degrees],PA_u-PA_FIRST,PA_g-PA_FIRST,cos_PA_diff,PA_r-PA_FIRST,PA_i-PA_FIRST,PA_z-PA_FIRST,deVRad_u_[arcsec],deVRad_g_[arcsec],deVRad_r_[arcsec],deVRad_i_[arcsec],deVRad_z_[arcsec],deVRad_u_[kpc],deVRad_g_[kpc],deVRad_r_[kpc],deVRad_i_[kpc],deVRad_z_[kpc],deVRadErr_u_[arcsec],deVRadErr_g_[arcsec],deVRadErr_r_[arcsec],deVRadErr_i_[arcsec],deVRadErr_z_[arcsec],RMS_[mJy],3*RMS_[mJy],3*RMS_[tau],tau_[-],tau_dv[kms],NHI,w50_[km/s],dw50_[km/s],w20_[km/s],dw20_[km/s],cen_[km/s],dcen_[km/s],peak_pos_[km/s],NVSS[best_Jy],radclas[best],FIRST[[best_Jy],off_First[best],rad_agn[best],main_samp[best],lerg[best],herg[best],g-r,u-r,g,i,r,abs_R,u,z_old,e_g-r,err_u-r,err_g,err_i,err_r,err_u,err_z,lgm_tot_p50,lgm_fib_p50,sfr_tot_p50,sfr_fib_p50,specsfr_tot_p50,specsfr_fib_p50,lgLOIII,lgRadio
116,69000,J122823.09+162612.7,0,1,12:28:23,+16:26:13,187.0958333,16.43694444,0.229959,1146.242519,116.9199982,25.26435278,90.22000122,105.5800018,0.8545178979,0.013369144,0.0126441885,45.5190786,48.1289184,1.057335075,176.7975382,110.2024796,19.83644632,2.9,1.36,10.65290671,0.5427953166,4.995845793,149,0.36500072,1.7669992,3.554,0.05341348211,"""""","""""",14.279,13.914,12.147,8.593,0.003027155168,4.76E+30,43.81189669,-26.01738229,-26.38238301,-28.14938226,-31.70338216,0.033,0.042,"""""","""""",2,14.657,-25.63938298,0.078,0.008,0.008,90,2925145478460893184,GALAXY,GALAXY,AGN_BROADLINE,0.091843,0.727197,0.717492,0.739993,0.651249,53.347816,0.064777,0.027104,0.02644,0.059845,84.73035758,43.3480795,44.15219837,42.26918072,84.73035758,14.194191,139.036255,143.248856,142.310913,139.880524,134.805809,9.963745,0.858239306,5.751144,6.689087,9.119476,0.193401,2.752237,2.311414,1.823794,1.545542,0.710442325,10.11011139,8.490785137,6.699554034,5.677418689,8.79E-04,0.223973,0.09034,0.063481,0.153433,0.8861567869,2.658470361,0.02300000004,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.1267,1,0.1056,1.26,1,0,0,1,1.4397,3.706648,19.06709,17.12092,17.62739,-22.66899257,21.334038,16.741144,0.0202468686,0.7406995083,0.018340504,0.007809025,0.008576806,0.2742811,0.017990394,11.349009,10.907089,-0.5946502,-0.86329293,-11.987635,-11.836321,41.4426123,41.41048082
117,70000,J123011.85+470022.7,0,0,12:30:12,+47:00:23,187.55,47.00638889,0.039099,172.4385101,93.76000214,23.52319709,85.23999786,87.47000122,0.9745055067,0.012797964,0.012663069,45.5870484,46.0726704,1.010652631,35.67292,23.22825204,4.181085367,1.17,0.41,0.9059017963,-11.85129347,0.3174527751,175.300003,-0.08199978,0.9420004,2.1239996,0.03047950086,0.06514598775,0.2488473382,11.366,11.448,10.506,8.382,0.003676502451,1.31E+29,42.25101236,-24.81717113,-24.73517136,-25.67717174,-27.80117134,0.023,0.02,0.062,0.241,1,12.401,-23.78217129,0.049,0.003,0.003,90,1635983468796078080,GALAXY,GALAXY,AGN_BROADLINE,0.89113,0.916199,0.918853,0.922675,0.910155,0.032966,0.005054444,0.004465139,0.004506377,0.007112995,26.9844126,23.62342113,23.24102977,22.67966415,26.9844126,136.20787,135.770493,137.735443,136.158524,130.228867,39.092133,39.52951,0.2566957441,37.56456,39.141479,45.071136,16.887262,16.476309,14.478443,14.313724,11.466207,13.07538593,12.75719527,11.21029744,11.08275962,8.877998204,0.72273,0.105737,0.090625,0.087916,0.11779,0.58820766,1.76462298,0.01899999939,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0938,1,0.0875,0.1,1,0,1,0,0.8498175,2.7510455,14.156769,12.866608,13.3069515,-22.87621981,16.057997,12.589121,0.0026336894,0.1474516878,0.0019672567,0.0017455164,0.0017510628,0.010869467,0.0026160416,11.333842,10.29507,-1.0969931,-2.1351106,-12.477325,-12.511798,39.9711834,39.66932512
118,14000,J123200.55+331747.6,1,1,12:32:01,+33:17:48,188.0041667,33.29666667,0.078819,357.5874297,93.83000183,24.15701717,60.34999847,101.4700012,0.5947570489,0.0128630875,0.012629632,45.4666752,46.307115,1.018484743,68.97753367,44.68699918,8.043659853,7,1.27,10.42696648,7.129812209,1.891749604,144,0.66600037,2.9110003,2.5699997,0.0682422179,0.1629263617,"""""",15.116,14.45,11.539,8.969,0.002141089899,3.28E+29,42.64970837,-22.65091104,-23.31691141,-26.22791166,-28.79791136,0.039,0.056,0.153,"""""",0,13.894,-23.87291116,0.05,0.015,0.013,0,2219262574090807296,SERENDIPITY_FIRST,GALAXY,STARFORMING,0.676502,0.576032,0.591091,0.628736,0.474461,0.146193,0.029972,0.031501,0.036299,0.094817,47.42910198,54.82806414,53.76553285,51.04307165,47.42910198,127.595314,154.902145,160.711166,161.009674,164.609924,16.404686,10.902145,0.09329342234,16.711166,17.009674,20.609924,3.747446,2.213499,2.022993,2.193196,2.511677,5.582070545,3.297154267,3.013382885,3.266911595,3.741310268,0.913554,0.094042,0.115136,0.104823,0.496689,0.561064865,1.683194595,0.01810161777,0.03400000185,3.760826167,20.95515889,145.75,7.25,174.7400055,9.479999542,-49.83000183,4.28000021,-81.38999939,0.1054,1,0.1015,1.72,0,0,0,0,0.390116,1.438485,18.702917,18.047737,18.312801,-19.45411022,19.751286,17.99674,0.01363280392,0.3048866149,0.009844664,0.010756293,0.009430585,0.046433456,0.031047659,9.367593,8.991684,-0.1787021,-0.5432183,-9.601177,-9.598358,39.86231887,40.3031452
119,71000,J123349.26+502622.7,0,1,12:33:49,+50:26:23,188.4541667,50.43972222,0.206843,1017.531395,135,25.22334036,67.41999817,243.2400055,0.277174793,0.013533684,0.012802957,46.0906452,48.7212624,1.057074862,165.0211715,101.611389,18.29005001,13.76,4.64,46.60575785,44.85380138,15.71589437,52.299999,0.691,2.2490005,2.644,0.03748332947,0.07783315507,0.2072800095,13.711,13.02,10.771,8.127,0.004649806771,5.76E+30,43.89483952,-26.32673865,-27.01773863,-29.26673918,-31.91073923,0.026,0.027,0.073,0.194,0,14.602,-25.43573885,0.112,0.005,0.005,90,1438994684830574592,GALAXY,GALAXY,"""""",0.775417,0.873682,0.848271,0.782622,0.736454,0.455523,0.057782,0.030436,0.028877,0.06372,39.15714546,29.11062752,31.97589114,38.49872587,39.15714546,164.449966,105.939255,101.107101,85.120483,73.803566,112.149967,53.639256,0.9731668862,48.807102,32.820484,21.503567,0.209116,0.517252,0.822968,0.867408,0.826701,0.7082855738,1.751956472,2.787430719,2.937951056,2.800074562,0.075411,0.02995,0.030475,0.037613,0.071188,0.669962703,2.009888109,0.01499999966,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.272,1,0.2432,0.59,1,1,1,0,0.827263,1.633736,18.355991,17.122297,17.528728,-22.50901109,19.162464,16.818634,0.009918011693,0.2422052821,0.008059918,0.005956365,0.005779678,0.029314997,0.012095079,11.249286,10.881443,1.2607137,0.7922871,-10.042729,-10.143585,40.75036933,41.36946839
120,104,J123905.13+174457.5,2,1,12:39:05,+17:44:58,189.7708333,17.74944444,0.06543157,294.0266784,66.40227139,23.83686736,35.09000015,70.8951,0.4949566353,0.01325,0.013,46.8,47.7,1.019230769,59.90028117,37.67313281,6.781163906,6.44,4.47,8.087165915,0.5656646725,5.613296525,149.300003,0.008000374,0.83899975,2.3549995,0.03111269803,0.1111980188,"""""",11.915,11.907,11.068,8.713,0.002710408363,2.80E+29,42.58211718,-25.42693373,-25.4349341,-26.27393385,-28.62893339,0.022,0.022,0.109,"""""",1,12.816,-24.5259337,0.049,0.003,0.003,90,2926365386645465088,GALAXY,GALAXY,"""""",0.868342,0.88247,0.860528,0.861893,0.928532,0.058239,0.006579428,0.005414106,0.005522916,0.013522,29.73346287,28.05823129,30.62408151,30.47020211,29.73346287,42.895596,175.592728,171.56929,174.961716,180.278229,106.404407,26.292725,0.3993544079,22.269287,25.661713,30.978226,3.658802,5.989548,6.143333,5.794402,4.609375,4.594617789,7.521501243,7.71462,7.276442537,5.788319885,0.290855,0.061603,0.055368,0.04794,0.082307,0.7120000124,2.136000156,0.03234127592,0.0477217,2.71651424,20.83362865,78.49488536,14.2411345,103.5855053,15.72806037,40.053094,7.717540295,58.88549147,0.0874,1,0.0709,1.25,1,1,1,0,0.891521,2.825367,15.430675,14.144942,14.539154,-22.80277969,17.364521,13.826176,0.003504410814,0.1932007567,0.0026582922,0.002317846,0.0022835012,0.018660659,0.0043512112,11.356355,10.50226,-0.8833378,-1.3286266,-12.278637,-11.86647,39.51758015,39.9829954
121,105,J124135.95+162033.6,0,1,12:41:36,+16:20:34,190.4,16.34277778,0.07021112,316.5484569,40.21487013,23.68317803,43.45000076,46.91997,0.9260449391,0.02575,0.01497222222,53.9,92.7,1.719851577,124.209806,40.1973482,7.235522677,2.07,0.7,2.773616937,-2.383395998,0.9379381088,56.099998,0.008000374,0.99300003,1.7799997,0.0296984842,0.0885268338,"""""",11.968,11.96,10.967,9.187,0.001751599198,2.10E+29,42.45662412,-25.53420059,-25.54220097,-26.535201,-28.31520073,0.021,0.021,0.086,"""""",1,12.788,-24.7142009,0.055,0.003,0.002,0,2927373089203316736,GALAXY,GALAXY,BROADLINE,0.806552,0.763172,0.756049,0.743433,0.76607,0.080429,0.007657788,0.005655952,0.005638965,0.011604,36.23959245,40.25536193,40.88288632,41.97531852,36.23959245,134.814896,95.20932,98.204079,93.819099,100.994339,78.714898,39.109322,0.1598968621,42.104081,37.719101,44.894341,3.120581,3.848771,3.735595,3.568593,3.176528,4.181302702,5.157012935,5.005367099,4.781599181,4.256266737,0.390657,0.052471,0.035339,0.029529,0.066202,0.8379999995,2.513999939,0.06317471874,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.165,4,0.0468,0.42,1,1,1,0,0.939618,2.933755,15.978206,14.574514,15.038588,-22.463613,17.972343,14.257898,0.004214023985,0.2163368677,0.003290845,0.0025522602,0.0026321735,0.023397356,0.0043272213,11.32059,10.649244,-1.0723077,-1.7818357,-12.4261675,-12.493204,39.9649711,39.82930606
122,106,J124351.24+185025.9,0,1,12:43:51,+18:50:21,190.9625,18.83916667,0.2279743,1135.087795,30.19199707,24.6678617,31.06999969,32.97533,0.9422195227,0.01647222222,0.01302777778,46.9,59.3,1.264392324,216.4115615,109.4830834,19.70695501,0,0,0,-36.10414882,0,0,0.30900002,0.5859995,4.014,0.04045985675,0.447076066,"""""",13.65,13.341,12.755,8.741,0.002641403673,4.07E+30,43.74420266,-26.62514765,-26.93414767,-27.52014715,-31.53414709,0.026,0.031,0.446,"""""",1,14.359,-25.91614706,0.09,0.113,0.104,90,0,"""""","""""","""""",0.159132,0.05,0.05,0.099986,0.900073,1.811165,0,0,1.100848,6.011704,80.843482,87.13401602,87.13401602,84.2616357,80.843482,117.314735,52.393799,125.017265,91.945045,160.628983,117.314735,52.393799,0.529083557,125.017265,91.945045,160.628983,0.001765448,9.893076,0.828735,1.451553,1.775454,0.006442889687,36.10414882,3.024415437,5.297349938,6.479405945,28.811567,66.539505,2.160767,4.656926,11.066896,0.6299999952,1.889999986,0.06326171372,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0787,1,0.033,0.19,1,1,1,0,1.34866,3.130011,18.430779,16.56137,17.082119,-23.19302827,20.21213,16.183115,0.01402054734,0.4706592987,0.012525506,0.0058876486,0.0062997974,0.110740244,0.012679177,11.635707,11.049154,0.20403646,-0.06885951,-11.460616,-11.167117,40.27334705,40.81398974
123,107,J124428.54+331546.2,0,1,12:44:29,+33:15:46,191.1208333,33.26277778,0.08429627,383.8335426,71.48145884,24.10039021,30.03000069,81.51864,0.3683820128,0.01325,0.01286111111,46.3,47.7,1.030237581,75.49883367,47.48354319,8.547037774,12.38,2.28,19.59487567,16.00261742,3.608749237,156.199997,0.1800003,1.5389996,2.6050005,0.03841874625,0.160822894,"""""",13.321,13.141,11.602,8.997,0.002086579573,3.68E+29,42.70002978,-24.59971452,-24.77971483,-26.31871439,-28.92371488,0.024,0.03,0.158,"""""",1,13.929,-23.99171472,0.052,0.004,0.004,90,2223763704212645888,GALAXY,GALAXY,"""""",0.667574,0.92985,0.9289,0.885833,0.935235,0.153593,0.017539,0.013303,0.014294,0.038035,48.11990004,21.5885552,21.73601074,27.6457945,48.11990004,72.787621,102.536034,79.934891,83.404175,88.867691,83.412376,53.663963,0.9671853602,76.265106,72.795822,67.332306,1.830582,2.269581,1.985919,1.924372,1.626405,2.897417315,3.592258248,3.143282354,3.045866699,2.574249069,0.380135,0.043258,0.035046,0.035081,0.080707,0.6620000005,1.986000061,0.02791288151,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0973,1,0.0815,1.03,1,1,1,0,0.8708,2.687342,17.174965,15.905927,16.304165,-21.61654962,18.991507,15.588845,0.006001971586,0.2779901278,0.004756733,0.0038444854,0.0036602123,0.038632557,0.00785531,10.799704,10.317736,-1.0470778,-1.6440588,-11.904592,-12.03398,39.54023038,40.24651825
124,15000,J124707.32+490017.9,1,0,12:47:07,+49:00:18,191.7791667,49.005,0.20691,1017.899961,1140,26.150226,1037.72998,1212.699951,0.8557186627,0.012754036,0.012702579,45.7292844,45.9145296,1.00405091,155.5536953,101.6369088,18.29464359,3.09,0.91,10.46860132,4.523282579,3.082986324,79.300003,0.62599945,2.3950005,2.4319992,0.04036087293,0.08170679049,0.2374889381,13.815,13.189,10.794,8.362,0.003744852024,4.64E+30,43.80115383,-26.22352591,-26.84952536,-29.24452582,-31.67652502,0.027,0.03,0.076,0.225,0,14.588,-25.45052519,0.091,0.007,0.007,90,1440082651603036160,GALAXY,GALAXY,AGN_BROADLINE,0.809295,0.748267,0.766206,0.757573,0.755592,0.298623,0.039249,0.024408,0.023172,0.062523,35.97289191,41.55951774,39.98559724,40.74929643,35.97289191,41.39006,71.676468,75.492706,77.262962,76.832481,37.909943,7.623535,0.2284123733,3.807297,2.037041,2.467522,1.705591,1.75487,1.753604,1.621329,1.518154,5.778366566,5.94531874,5.941029663,5.492895592,5.143349323,0.570719,0.078866,0.049649,0.061362,0.130115,0.5931891893,1.779567568,0.00156224385,0.002000000095,0.4632580273,20.12880985,369.5799866,82.30999756,586.3200073,51.66999817,-284.8399963,28.45000076,-114.0699997,1.2048,1,1.2127,0.56,1,1,1,0,1.164238,2.545449,18.707151,17.018393,17.542913,-22.49561249,20.088362,16.725672,0.01224597853,0.3552998874,0.010305047,0.006440762,0.0066158897,0.06309712,0.014873952,11.33515,10.878784,0.6963408,0.19210754,-10.680062,-10.746505,41.11838591,42.29635404
125,108,J124709.68+324705.0,0,0,12:47:10,+32:47:05,191.7916667,32.78472222,0.1351299,636.3819734,32.20582008,24.19328105,46.38999939,48.50138,0.9564676178,0.01436111111,0.01336111111,48.1,51.7,1.074844075,123.7918782,71.83281132,12.92990604,1.37,0.87,3.280365062,-3.507287284,2.08315154,149.100006,0.7060003,2.4189997,2.3579998,0.03465544783,0.05323532592,0.1476787071,13.252,12.546,10.127,7.769,0.006465986987,3.13E+30,43.63037954,-25.76658949,-26.47258982,-28.89158949,-31.24958929,0.024,0.025,0.047,0.14,0,14.483,-24.53558954,0.082,0.007,0.007,90,2223808234433570816,GALAXY,GALAXY,BROADLINE,0.680359,0.956597,0.947216,0.905726,0.876291,0.169677,0.031508,0.020057,0.020667,0.047861,47.12829706,16.9426353,18.69897737,25.07875877,47.12829706,165.597931,79.656937,55.791691,53.32402,42.573906,16.497925,69.443069,0.9466786721,93.308315,95.775986,106.5261,5.831559,2.834771,3.143803,2.761926,2.532794,13.96324258,6.787652346,7.527606924,6.613230308,6.064590451,1.674898,0.102867,0.084632,0.062243,0.171849,0.8280000091,2.483999968,0.0781377228,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0532,1,0.0485,0.1,1,1,0,1,1.079846,2.545603,17.84422,16.260113,16.764374,-22.25421535,19.309977,15.922262,0.009520727758,0.3326828639,0.008035068,0.005287538,0.005107048,0.055325903,0.011298604,11.307649,10.636477,0.47428662,-0.20983213,-10.8909235,-10.903167,40.96185823,40.33940909
126,109,J125220.88+395100.9,0,0,12:52:21,+39:51:01,193.0875,39.85027778,0.2252982,1120.094776,26.32460371,24.59678234,30.90999985,31.41408,0.9839536872,0.01266666667,0.01258333333,45.3,45.6,1.006622517,164.9342653,108.509385,19.53168931,0.91,0.37,3.291451441,-1.181685193,1.338282433,22.799999,1.0609999,2.816,2.7389998,0.0445533386,0.0688839607,0.1499666579,14.374,13.313,10.497,7.758,0.006531830237,9.81E+30,44.12585341,-25.87227426,-26.93327413,-29.74927412,-32.48827396,0.031,0.032,0.061,0.137,0,15.201,-25.04527364,0.145,0.009,0.008,90,4476717206780441600,BLAZR,GALAXY,STARBURST,0.707541,0.902516,0.921034,0.884042,0.835745,0.358714,0.067101,0.047498,0.044309,0.153439,44.9648051,25.50921935,22.92228315,27.86614092,44.9648051,24.553576,76.729088,76.627411,78.806244,20.800917,1.753577,53.929089,0.8668167591,53.827412,56.006245,1.999082,0.803367,1.236705,1.436215,1.419425,1.100815,2.905761971,4.473136634,5.194760215,5.134031129,3.98162529,0.394589,0.098605,0.069903,0.063969,0.1555,0.7710000277,2.313000202,0.08917695616,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.746339,1.618678,18.989029,17.743484,18.24269,-22.00358386,19.861368,17.50165,0.01665496675,0.3621349592,0.013158239,0.00948204,0.0102102235,0.06551874,0.028559368,"""""","""""","""""","""""","""""","""""","""""",40.74291038
127,72000,J125236.90+285150.7,0,1,12:52:37,+28:51:51,193.1541667,28.86416667,0.195079,953.1121915,430,25.66966746,228.5800018,511.1000061,0.4472314598,0.0130683435,0.012855938,46.2813768,47.0460366,1.016521976,152.2119338,97.06148158,17.47106669,8.93,3.14,28.89196867,18.86094926,10.15910208,56.799999,0.28999996,1.7089996,2.7350006,0.04560701707,0.2150348767,0.5074100954,13.868,13.578,11.869,9.134,0.001839225238,2.00E+30,43.43523194,-26.02772009,-26.31772006,-28.02671969,-30.7617203,0.028,0.036,0.212,0.461,2,14.509,-25.3867203,0.104,0.008,0.007,0,2520904247583729664,GALAXY,GALAXY,"""""",0.722494,0.809922,0.855279,0.878505,0.879254,0.307949,0.036107,0.019806,0.021557,0.065511,43.73922456,35.91168869,31.20942882,28.537455,43.73922456,184.037155,5.99414,183.539276,170.806763,22.940319,127.237156,50.805859,0.8575150265,126.739277,114.006764,33.85968,5.553308,3.100412,2.990144,2.744777,2.399227,17.96707674,10.03101941,9.674260226,8.880404075,7.762417576,2.422976,0.17356,0.081798,0.064388,0.194559,0.7148779664,2.144633899,0.004999999888,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.4867,1,0.5111,0.62,1,1,1,0,1.288513,3.178503,18.342993,16.584494,17.05448,-22.84124012,20.232983,16.249187,0.01205952988,0.4257139888,0.010508663,0.005723756,0.005916102,0.0905987,0.012742679,11.460797,10.834393,-0.2503461,-1.0445771,-11.729875,-11.914049,39.93951836,41.81579549
128,111,J125431.43+262040.6,0,1,12:54:31,+26:20:41,193.6291667,26.34472222,0.06909731,311.2831343,36.75836697,23.62957834,33.56999969,37.65039,0.8916242221,0.013,0.01261111111,45.4,46.8,1.030837004,61.79336377,39.61113062,7.130003512,2.37,1.27,3.129279168,-4.57050009,1.676871171,22.5,0.041000366,1.2460003,2.5179996,0.03535534031,0.1050190478,0.2811547489,12.35,12.309,11.063,8.545,0.003163987923,3.67E+29,42.69885497,-25.11577757,-25.15677794,-26.40277823,-28.92077788,0.025,0.025,0.102,0.262,1,13.326,-24.13977774,0.069,0.004,0.004,90,2522051314716796928,GALAXY,GALAXY,BROADLINE,0.813631,0.814439,0.812569,0.815943,0.808063,0.064897,0.008534804,0.006345337,0.006557904,0.013868,35.54777768,35.46807081,35.65230554,35.31928942,35.54777768,11.164698,12.56649,14.557575,16.09577,8.359439,11.335302,9.93351,0.8733627955,7.942425,6.40423,14.140561,5.772706,5.831527,5.825527,5.514189,5.228422,7.622113714,7.699779258,7.691857032,7.280775359,6.903456893,0.553778,0.079356,0.058222,0.050811,0.091624,0.7350000143,2.204999924,0.06059418601,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0383,1,0.0377,0.48,1,1,1,0,0.900253,2.719969,15.937541,14.619624,15.037288,-22.42848995,17.757257,14.285494,0.00425005523,0.2037086866,0.003356482,0.0026625122,0.0026071053,0.020745216,0.0048659127,11.222802,10.432607,-0.8316205,-1.4401433,-12.09505,-11.955462,39.61024387,39.77570638
129,16000,J125433.26+185602.2,1,0,12:54:33,+18:56:02,193.6375,18.93388889,0.11544,536.7626673,75.83999634,24.41737386,80.19000244,83.72000122,0.9578356578,0.012845552,0.0127497185,45.8989866,46.2439872,1.007516519,96.72082956,62.74599278,11.2942787,1.29,0.95,2.69807761,-10.27191649,1.986956413,1.8,0.26000023,2.8199997,1.9880004,0.03748332947,0.04854894458,0.14972307,12.692,12.432,9.612,7.624,0.007389836311,2.55E+30,43.5405084,-25.95691112,-26.21691135,-29.03691105,-31.02491144,0.027,0.026,0.041,0.144,2,13.515,-25.13391117,0.056,0.005,0.004,0,2945435595641481216,GALAXY,GALAXY,"""""",0.374665,0.634374,0.689453,0.6653,0.671452,0.101044,0.017149,0.010712,0.00907606,0.021297,67.99639069,50.62642933,46.41317534,48.29465531,67.99639069,52.487602,46.721478,47.124512,47.926735,48.000813,50.687602,44.921478,0.5904493385,45.324512,46.126735,46.200813,10.072133,6.20119,4.887152,4.476092,3.470407,21.06619948,12.9699941,10.22164014,9.361894543,7.258471085,2.221304,0.217385,0.100481,0.070313,0.109943,1.903243243,5.70972973,0.07827134549,0.0680000037,4.995345276,20.87145479,60.09999847,0,140.8999939,0,356.2900085,0,405.8299866,0.0756,1,0.0837,0.19,1,1,1,0,1.125088,3.051676,17.325712,15.677066,16.200624,-22.44828751,19.2523,15.246721,0.007859494955,0.3402832763,0.0066665965,0.003969731,0.0041627097,0.05788769,0.007726363,11.481064,10.831149,0.018338516,-0.761375,-11.525663,-11.664356,40.15077152,40.5635019
130,112,J130125.26+291849.5,1,0,13:01:25,+29:18:49,195.3541667,29.31361111,0.02339724,101.9504151,35.64257547,22.64665803,38.34999847,40.10142,0.9563251993,0.01316666667,0.01258333333,45.3,47.4,1.046357616,22.36936851,14.15782817,2.548409071,1.28,1.02,0.6040673218,-8.93117568,0.4813661488,83.099998,1.2480001,4.046,3.165,0.0311448229,0.02580697481,0.02051828463,10.642,9.394,5.348,2.183,1.109263729,1.38E+31,44.27412179,-24.39994479,-25.64794494,-29.69394494,-32.8589449,0.023,0.021,0.015,0.014,0,12.504,-22.53794528,0.056,0.062,0.061,0,2264320011294238720,GALAXY,GALAXY,AGN,0.626464,0.692582,0.718399,0.741672,0.766933,0.030049,0.005925878,0.004962893,0.005341609,0.010701,51.21027798,46.16515433,44.07754338,42.12596025,51.21027798,177.301361,158.363983,157.317291,158.146423,170.124313,94.201363,75.263985,0.9910035095,74.217293,75.046425,87.024315,13.974056,20.204885,16.693954,15.962223,13.329657,6.59474279,9.535243001,7.878337741,7.533013682,6.290633113,0.823852,0.179617,0.126296,0.11531,0.212382,0.5080000162,1.524000049,0.04306548513,0.0452007,8.404555592,21.08431983,147.6057508,21.97384178,217.7790047,23.81188811,53.95442703,12,-15.13805249,"""""","""""","""""","""""","""""","""""","""""","""""",0.869995,2.318852,14.80618,13.543828,13.936185,-21.10575999,16.255037,13.182242,0.003474469841,0.1658406229,0.0026709056,0.002231487,0.002222207,0.013749087,0.004130723,10.695208,9.639042,-0.021478951,-0.7308443,-10.761859,-10.431853,40.46955335,38.79278606
131,17000,J130132.61+463402.7,1,0,13:01:33,+46:34:03,195.3875,46.5675,0.20552,1010.260683,97,25.07354959,87.11000061,90.69000244,0.9605248458,0.012802138,0.0127088,45.75168,46.0876968,1.00734436,155.3261164,101.1068857,18.19923943,1.24,0.93,4.179084642,-21.64766499,3.134313481,11,0.46899986,2.3250008,2.5239997,0.03471311128,0.05903388852,0.1525057396,13.173,12.704,10.379,7.855,0.005973582142,7.29E+30,43.99741072,-26.84916692,-27.31816679,-29.64316755,-32.16716724,0.023,0.026,0.053,0.143,2,14.059,-25.96316724,0.068,0.008,0.008,90,1642757010732640256,GALAXY,GALAXY,AGN_BROADLINE,0.379232,0.649634,0.62537,0.641271,0.669897,0.164297,0.01836,0.010571,0.010594,0.026255,67.71388091,49.48598728,51.29065038,50.11333981,67.71388091,155.146011,157.162552,158.956039,160.28653,158.439545,144.146011,146.162552,0.07841302982,147.956039,149.28653,147.439545,12.523721,7.663202,6.410707,5.02029,4.333407,42.20781426,25.82674963,21.605554,16.91952958,14.60457621,4.94763,0.279168,0.103845,0.11202,0.175212,0.669291892,2.007875676,0.02091699219,0.01799999923,4.23568197,20.75190634,172.4100037,41.90000153,584.0999756,85.29000092,-308.8399963,40.27000046,-132.2899933,0.0866,1,0.0907,0.22,1,1,1,0,1.199164,3.362948,17.528378,15.786242,16.329214,-23.69295326,19.692162,15.451655,0.009227597745,0.4403946949,0.007853742,0.004625648,0.0048443056,0.09696201,0.010007092,11.794227,11.087078,-0.41840672,-0.6385547,-12.266315,-11.764204,41.25725495,41.21967763
