0809+483  0.43655  988.66     17.78   25   24.498   -0.0075   47.672  0.43     100.7     6.9   int
0809+483  0.43655  988.66     17.78   26   23.389   -0.00967   46.564  0.554     100.7     6.9   int
0809+483  0.43655  988.66     17.78   27   22.317   -0.0115   45.491  0.659     100.7     6.9   int
0809+483  0.43655  988.66     17.78   28   21.172   -0.0115   44.346  0.659     100.7     6.9   int
0809+483  0.43655  988.66     17.78   29   17.775   -0.0148   40.949  0.85     100.7     6.9   int
0809+483  0.43655  988.66     17.78   30   17.775   -0.0141   40.949  0.809     100.7     6.9   int
0809+483  0.43655  988.66     17.78   31   16.630   -0.0141   39.805  0.809     100.7     6.9   int
0809+483  0.43655  988.66     17.78   32   15.522   -0.015   38.696  0.86     100.7     6.9   int
0809+483  0.43655  988.66     17.78   33   15.522   -0.0141   38.696  0.809     100.7     6.9   int
0809+483  0.43655  988.66     17.78   34   13.233   -0.015   36.407  0.86     100.7     6.9   int
0809+483  0.43655  988.66     17.78   35   10.944   -0.0159   34.118  0.91     100.7     6.9   int
0809+483  0.43655  988.66     17.78   36   9.800   -0.0159   32.974  0.91     100.7     6.9   int
0809+483  0.43655  988.66     17.78   37   8.691   -0.0159   31.865  0.91     100.7     6.9   int
0809+483  0.43655  988.66     17.78   38   7.582   -0.0172   30.757  0.986     100.7     6.9   int
0809+483  0.43655  988.66     17.78   39   6.438   -0.0172   29.612  0.986     100.7     6.9   int
0809+483  0.43655  988.66     17.78   40   6.438   -0.0172   29.612  0.983     100.7     6.9   int
0809+483  0.43655  988.66     17.78   41   6.438   -0.0172   29.612  0.983     100.7     6.9   int
0809+483  0.43655  988.66     17.78   42   2.969   -0.0172   26.143  0.983     100.7     6.9   int
0809+483  0.43655  988.66     17.78   43   1.860   -0.0172   25.034  0.983     100.7     6.9   int
0809+483  0.43655  988.66     17.78   44   1.824   -0.016   24.999  0.917     100.7     6.9   int
0809+483  0.43655  988.66     17.78   45   0.716   -0.0168   23.890  0.964     100.7     6.9   int
0809+483  0.43655  988.66     17.78   46   0.680   -0.016   23.854  0.917     100.7     6.9   int
0809+483  0.43655  988.66     17.78   47   -0.464   -0.0157   22.710  0.901     100.7     6.9   int
0809+483  0.43655  988.66     17.78   48   -2.789   -0.0148   20.385  0.85     100.7     6.9   int
0809+483  0.43655  988.66     17.78   49   -2.789   -0.0148   20.385  0.85     100.7     6.9   int
0809+483  0.43655  988.66     17.78   50   -6.258   -0.0135   16.916  0.771     100.7     6.9   int
0809+483  0.43655  988.66     17.78   51   -6.258   -0.0135   16.916  0.771     100.7     6.9   int
0809+483  0.43655  988.66     17.78   52   -6.258   -0.0132   16.916  0.758     100.7     6.9   int
0809+483  0.43655  988.66     17.78   53   -7.367   -0.0135   15.808  0.771     100.7     6.9   int
0809+483  0.43655  988.66     17.78   54   -8.511   -0.0135   14.663  0.771     100.7     6.9   int
0809+483  0.43655  988.66     17.78   55   -8.511   -0.0132   14.663  0.758     100.7     6.9   int
0809+483  0.43655  988.66     17.78   56   -8.511   -0.0132   14.663  0.758     100.7     6.9   int
0809+483  0.43655  988.66     17.78   57   -9.691   -0.0132   13.483  0.758     100.7     6.9   int
0809+483  0.43655  988.66     17.78   58   -9.691   -0.0132   13.483  0.758     100.7     6.9   int
0809+483  0.43655  988.66     17.78   59   -9.691   -0.013   13.483  0.742     100.7     6.9   int
0809+483  0.43655  988.66     17.78   60   -12.016   -0.0103   11.159  0.589     100.7     6.9   int
0809+483  0.43655  988.66     17.78   61   -12.016   -0.0103   11.159  0.589     100.7     6.9   int
0809+483  0.43655  988.66     17.78   62   -13.160   -0.0103   10.014  0.589     100.7     6.9   int
0809+483  0.43655  988.66     17.78   63   -13.160   -0.0103   10.014  0.589     100.7     6.9   int
0809+483  0.43655  988.66     17.78   64   -14.269   -0.0103   8.905  0.589     100.7     6.9   int
0809+483  0.43655  988.66     17.78   65   -16.629   -0.00839   6.545  0.481     100.7     6.9   int
0809+483  0.43655  988.66     17.78   66   -16.629   -0.00839   6.545  0.481     100.7     6.9   int
0809+483  0.43655  988.66     17.78   67   -17.774   -0.00839   5.401  0.481     100.7     6.9   int
0809+483  0.43655  988.66     17.78   68   -18.882   -0.0085   4.292  0.487     100.7     6.9   int
0809+483  0.43655  988.66     17.78   69   -18.882   -0.00839   4.292  0.481     100.7     6.9   int
0809+483  0.43655  988.66     17.78   70   -18.918   -0.00688   4.256  0.394     100.7     6.9   int
0809+483  0.43655  988.66     17.78   71   -18.918   -0.00688   4.256  0.394     100.7     6.9   int
0809+483  0.43655  988.66     17.78   72   -20.098   -0.00688   3.076  0.394     100.7     6.9   int
0809+483  0.43655  988.66     17.78   73   -20.098   -0.00688   3.076  0.394     100.7     6.9   int
0809+483  0.43655  988.66     17.78   74   -21.207   -0.00716   1.967  0.41     100.7     6.9   int
0809+483  0.43655  988.66     17.78   75   -21.207   -0.00716   1.967  0.41     100.7     6.9   int
0809+483  0.43655  988.66     17.78   76   -21.243   -0.00688   1.932  0.394     100.7     6.9   int
0809+483  0.43655  988.66     17.78   77   -24.712   -0.00526   -1.537  0.302     100.7     6.9   int
0809+483  0.43655  988.66     17.78   78   -25.856   -0.00459   -2.682  0.263     100.7     6.9   int
0809+483  0.43655  988.66     17.78   79   -27.000   -0.00375   -3.826  0.215     100.7     6.9   int
0809+483  0.43655  988.66     17.78   80   -30.469   -0.00213   -7.295  0.122     100.7     6.9   int
0809+483  0.43655  988.66     17.78   81   -30.469   -0.0019   -7.295  0.109     100.7     6.9   int
0809+483  0.43655  988.66     17.78   82   -35.011   -0.00179   -11.837  0.102     100.7     6.9   int
0809+483  0.43655  988.66     17.78   83   -40.769   -0.000609   -17.595  0.0349     100.7     6.9   int
0809+483  0.43655  988.66     17.78   84   -75.066   -0.000777   -51.891  0.0445     100.7     6.9   int
0809+483  0.43655  988.66     17.78   85   -84.185   -0.000777   -61.011  0.0445     100.7     6.9   int
0809+483  0.43655  988.66     17.78   86   -99.062   -0.000103   -75.888  0.0059     100.7     6.9   int
0809+483  0.43655  988.66     17.78   87   -133.395   6.57e-05   -110.220  -0.00377     100.7     6.9   int
0809+483  0.43655  988.66     17.78   88   -134.503   6.57e-05   -111.329  -0.00377     100.7     6.9   int
0809+483  0.43655  988.66     17.78   89   -148.236   -0.000103   -125.062  0.0059     100.7     6.9   int
0809+483  0.43655  988.66     17.78   90   -182.497   -0.000609   -159.323  0.0349     100.7     6.9   int
0809+483  0.43655  988.66     17.78   91   -197.374   -4.66e-05   -174.200  0.00267     100.7     6.9   int
0809+483  0.43655  988.66     17.78   92   -231.671   9.54e-06   -208.497  -0.000546     100.7     6.9   int
0809+483  0.43655  988.66     17.78   93   -233.924   9.54e-06   -210.750  -0.000546     100.7     6.9   int
0809+483  0.43655  988.66     17.78   94   -233.924   9.54e-06   -210.750  -0.000546     100.7     6.9   int
1629+12  0.53177  927.29     2.30   0   43.488   0.000943   42.505  -0.0242     26.4     0.3   int
1629+12  0.53177  927.29     2.30   1   43.041   0.0015   42.058  -0.0384     26.4     0.3   int
1629+12  0.53177  927.29     2.30   2   42.898   0.00172   41.915  -0.044     26.4     0.3   int
1629+12  0.53177  927.29     2.30   3   42.737   0.00194   41.754  -0.0497     26.4     0.3   int
